d1,d2,type
DB00451,DB08934,0
DB00490,DB09256,0
DB01364,DB08874,0
DB00451,DB00982,0
DB00782,DB09027,0
DB09277,DB09055,0
DB00393,DB00177,0
DB00877,DB04572,0
DB00429,DB09257,0
DB00918,DB00847,0
DB00176,DB09073,0
DB06723,DB00763,0
DB00175,DB00296,0
DB01137,DB01400,0
DB00694,DB08916,0
DB01413,DB06268,0
DB01143,DB06792,0
DB00495,DB06412,0
DB01192,DB01083,0
DB00819,DB00572,0
DB00683,DB09101,0
DB00420,DB00720,0
DB00279,DB01248,0
DB00696,DB09117,0
DB01066,DB00200,0
DB00376,DB08872,0
DB00376,DB01511,0
DB01397,DB04837,0
DB00199,DB01083,0
DB01340,DB00475,0
DB00718,DB00867,0
DB00872,DB00888,0
DB00035,DB01411,0
DB00193,DB06335,0
DB00557,DB00713,0
DB00213,DB00234,0
DB04868,DB04570,0
DB06292,DB09275,0
DB06715,DB09080,0
DB00163,DB00990,0
DB00658,DB00769,0
DB00698,DB06213,0
DB02546,DB01296,0
DB00277,DB01604,0
DB00564,DB00590,0
DB00783,DB00803,0
DB00983,DB09242,0
DB00641,DB01274,0
DB00180,DB00229,0
DB01011,DB00259,0
DB01403,DB00399,0
DB01397,DB00896,0
DB09285,DB09131,0
DB01120,DB00671,0
DB06201,DB01043,0
DB00819,DB11256,0
DB01601,DB01595,0
DB08941,DB01435,0
DB05521,DB01148,0
DB00934,DB00844,0
DB05246,DB00917,0
DB00389,DB01127,0
DB00197,DB00316,0
DB00986,DB08930,0
DB01436,DB00565,0
DB00544,DB06637,0
DB00861,DB01048,0
DB00575,DB04570,0
DB00975,DB08947,0
DB00750,DB00599,0
DB01112,DB09146,0
DB00595,DB09143,0
DB01656,DB09068,0
DB11181,DB09056,0
DB00650,DB09280,0
DB01233,DB09273,0
DB00413,DB11248,0
DB06287,DB09104,0
DB01440,DB06824,0
DB03880,DB06203,0
DB01106,DB00698,0
DB01080,DB00624,0
DB00588,DB00966,0
DB00970,DB09069,0
DB00605,DB01291,0
DB00603,DB00957,0
DB00642,DB01298,0
DB04865,DB00488,0
DB00820,DB01150,0
DB00859,DB00916,0
DB00875,DB04884,0
DB00460,DB04861,0
DB00395,DB00014,0
DB01144,DB01369,0
DB01278,DB00399,0
DB00295,DB01551,0
DB00216,DB08816,0
DB00325,DB08897,0
DB09059,DB01563,0
DB04845,DB00684,0
DB00266,DB08992,0
DB00961,DB08824,0
DB01354,DB00153,0
DB01203,DB01586,0
DB02901,DB00665,0
DB06708,DB00591,0
DB01558,DB00979,0
DB00180,DB00612,0
DB01155,DB06441,0
DB00688,DB00631,0
DB00264,DB06207,0
DB01592,DB04982,0
DB00213,DB09034,0
DB00871,DB01593,0
DB00484,DB00684,0
DB04868,DB01202,0
DB00499,DB01598,0
DB00448,DB06684,0
DB00435,DB00274,0
DB00250,DB00624,0
DB01037,DB01113,0
DB00531,DB00573,0
DB06711,DB08887,0
DB00489,DB00485,0
DB01210,DB06228,0
DB00283,DB04817,0
DB00150,DB01221,0
DB00202,DB01294,0
DB00317,DB00202,0
DB09271,DB00962,0
DB00461,DB00763,0
DB00322,DB00775,0
DB04845,DB04841,0
DB00304,DB00964,0
DB05528,DB01145,0
DB00834,DB00325,0
DB00573,DB00623,0
DB00207,DB01353,0
DB01207,DB03754,0
DB00470,DB00700,0
DB00708,DB09295,0
DB00524,DB01140,0
DB00896,DB04831,0
DB00844,DB04339,0
DB00551,DB09288,0
DB01253,DB06211,0
DB00603,DB00624,0
DB00388,DB00536,0
DB00391,DB00692,0
DB01039,DB09277,0
DB00713,DB00883,0
DB00333,DB01140,0
DB01038,DB00593,0
DB00956,DB09279,0
DB00529,DB00756,0
DB00376,DB09063,0
DB00475,DB09067,0
DB04905,DB00966,0
DB00317,DB08871,0
DB00220,DB01489,0
DB01440,DB06594,0
DB00983,DB00267,0
DB00371,DB00854,0
DB01407,DB08871,0
DB00500,DB06802,0
DB00949,DB00351,0
DB00334,DB06724,0
DB00480,DB00982,0
DB00242,DB08867,0
DB06789,DB06799,0
DB01029,DB00591,0
DB01218,DB01621,0
DB00761,DB00150,0
DB00748,DB06659,0
DB00603,DB00784,0
DB04896,DB01114,0
DB01261,DB09118,0
DB01103,DB09272,0
DB00908,DB00891,0
DB01168,DB08887,0
DB00465,DB00649,0
DB00666,DB01605,0
DB01026,DB08872,0
DB00382,DB01071,0
DB00278,DB02701,0
DB00708,DB06729,0
DB00465,DB00302,0
DB01069,DB06707,0
DB00986,DB09097,0
DB00553,DB11256,0
DB00193,DB06659,0
DB01166,DB00959,0
DB05266,DB09055,0
DB01204,DB00769,0
DB00677,DB00378,0
DB00999,DB04946,0
DB08911,DB09273,0
DB00465,DB00738,0
DB01061,DB06228,0
DB00593,DB00969,0
DB00567,DB00232,0
DB00819,DB00605,0
DB01393,DB00418,0
DB00391,DB00688,0
DB00606,DB01083,0
DB01181,DB01612,0
DB00749,DB00435,0
DB01602,DB09056,0
DB00717,DB09034,0
DB00304,DB00633,0
DB01080,DB01039,0
DB00351,DB08941,0
DB00706,DB00627,0
DB00540,DB09050,0
DB01030,DB00458,0
DB00679,DB00415,0
DB00846,DB09143,0
DB09073,DB01233,0
DB06636,DB01416,0
DB00950,DB01624,0
DB03619,DB00993,0
DB00830,DB00596,0
DB01261,DB01612,0
DB01011,DB01222,0
DB00976,DB00656,0
DB00844,DB00282,0
DB00254,DB08899,0
DB04843,DB09288,0
DB00470,DB06401,0
DB03619,DB01764,0
DB00904,DB09075,0
DB09059,DB09214,0
DB00297,DB01163,0
DB00814,DB09123,0
DB08906,DB00946,0
DB00496,DB09293,0
DB00185,DB08811,0
DB00932,DB01595,0
DB05676,DB06767,0
DB01017,DB00231,0
DB00752,DB01082,0
DB00563,DB00209,0
DB00184,DB06781,0
DB00624,DB06772,0
DB00423,DB06764,0
DB01395,DB00980,0
DB00468,DB00748,0
DB00677,DB00339,0
DB01275,DB00552,0
DB00465,DB06782,0
DB01196,DB00740,0
DB06196,DB09289,0
DB00458,DB00758,0
DB00710,DB00781,0
DB01437,DB09153,0
DB00543,DB00643,0
DB09276,DB09274,0
DB00268,DB00240,0
DB00255,DB00828,0
DB00486,DB06795,0
DB00946,DB01000,0
DB09080,DB01332,0
DB01048,DB06800,0
DB01239,DB09130,0
DB00312,DB00442,0
DB00679,DB06696,0
DB00178,DB09210,0
DB04938,DB00704,0
DB06799,DB01410,0
DB00838,DB03754,0
DB00521,DB01291,0
DB01007,DB09080,0
DB00712,DB09293,0
DB06826,DB09241,0
DB11248,DB06527,0
DB00852,DB01624,0
DB01558,DB08826,0
DB06799,DB00178,0
DB00875,DB00324,0
DB01035,DB01002,0
DB01158,DB01043,0
DB01041,DB01369,0
DB05294,DB00650,0
DB00598,DB09134,0
DB01045,DB06213,0
DB00199,DB00829,0
DB00440,DB09276,0
DB01175,DB01603,0
DB09166,DB08947,0
DB00896,DB00429,0
DB04835,DB00267,0
DB00700,DB06704,0
DB01255,DB09055,0
DB00175,DB00283,0
DB09061,DB04910,0
DB06698,DB00981,0
DB06826,DB00837,0
DB01026,DB01339,0
DB01614,DB00545,0
DB00823,DB01000,0
DB00465,DB00689,0
DB01280,DB09401,0
DB01016,DB06697,0
DB00445,DB08872,0
DB01011,DB09290,0
DB09262,DB05015,0
DB06290,DB08893,0
DB00531,DB06414,0
DB00822,DB06699,0
DB00300,DB01008,0
DB00237,DB06724,0
DB00742,DB00446,0
DB01403,DB00717,0
DB00334,DB00233,0
DB00436,DB00692,0
DB00724,DB06817,0
DB00508,DB01263,0
DB00974,DB00990,0
DB00919,DB05271,0
DB01111,DB01558,0
DB01029,DB06791,0
DB00705,DB06777,0
DB00980,DB00959,0
DB04817,DB00905,0
DB06335,DB00479,0
DB00837,DB06729,0
DB00176,DB04844,0
DB00451,DB00347,0
DB01367,DB01010,0
DB00806,DB09401,0
DB01583,DB09153,0
DB00710,DB00989,0
DB01171,DB00435,0
DB00205,DB08860,0
DB00714,DB09227,0
DB00163,DB08887,0
DB00300,DB00309,0
DB00332,DB01024,0
DB01024,DB01294,0
DB01183,DB00923,0
DB00190,DB00260,0
DB00472,DB01003,0
DB01149,DB03793,0
DB00427,DB00376,0
DB00279,DB06824,0
DB01037,DB00740,0
DB01359,DB00424,0
DB00150,DB01408,0
DB00601,DB00678,0
DB00474,DB00838,0
DB01195,DB09147,0
DB00956,DB00415,0
DB00443,DB09053,0
DB00195,DB00738,0
DB01114,DB01222,0
DB01030,DB01036,0
DB01275,DB00618,0
DB00201,DB00302,0
DB00569,DB01603,0
DB06480,DB00781,0
DB00319,DB00640,0
DB00232,DB01589,0
DB01394,DB06216,0
DB00641,DB04884,0
DB00250,DB00929,0
DB00622,DB01618,0
DB00820,DB06213,0
DB08889,DB01127,0
DB01259,DB01583,0
DB01165,DB06826,0
DB00332,DB01129,0
DB00343,DB00480,0
DB00705,DB01262,0
DB09020,DB08930,0
DB00957,DB06697,0
DB00798,DB04817,0
DB00495,DB00744,0
DB00382,DB06723,0
DB00859,DB01057,0
DB01067,DB00769,0
DB00384,DB00324,0
DB04896,DB06699,0
DB08822,DB00970,0
DB06603,DB06527,0
DB01162,DB01594,0
DB01017,DB01103,0
DB00612,DB00649,0
DB00273,DB00700,0
DB01075,DB00339,0
DB00814,DB01612,0
DB00802,DB08865,0
DB00378,DB00959,0
DB06206,DB00767,0
DB06268,DB01604,0
DB06594,DB01006,0
DB01214,DB06292,0
DB00363,DB06237,0
DB00681,DB00979,0
DB00213,DB08889,0
DB00607,DB00900,0
DB00367,DB01406,0
DB00270,DB09027,0
DB00397,DB09117,0
DB00494,DB06212,0
DB00502,DB00349,0
DB00925,DB04982,0
DB00475,DB08905,0
DB01100,DB00578,0
DB01114,DB00283,0
DB00227,DB00722,0
DB00080,DB09214,0
DB00801,DB01043,0
DB00991,DB00501,0
DB00425,DB01148,0
DB00163,DB00122,0
DB00482,DB00877,0
DB00291,DB06589,0
DB00668,DB00379,0
DB00758,DB00417,0
DB06724,DB00185,0
DB00163,DB00730,0
DB01095,DB00837,0
DB00512,DB06820,0
DB00700,DB00304,0
DB00641,DB00389,0
DB00252,DB09262,0
DB00163,DB00755,0
DB06767,DB06820,0
DB09065,DB05351,0
DB05676,DB01607,0
DB04868,DB05039,0
DB00374,DB01610,0
DB01621,DB09278,0
DB01112,DB01392,0
DB00945,DB01501,0
DB08976,DB00235,0
DB01005,DB06211,0
DB01012,DB00730,0
DB00474,DB00925,0
DB08883,DB01043,0
DB01110,DB03128,0
DB01259,DB01169,0
DB05812,DB01175,0
DB01463,DB09269,0
DB00726,DB02701,0
DB01133,DB08893,0
DB08897,DB09242,0
DB06148,DB09320,0
DB00406,DB04571,0
DB00575,DB04910,0
DB00956,DB01331,0
DB01579,DB00569,0
DB01114,DB00512,0
DB00564,DB00833,0
DB00710,DB00513,0
DB01397,DB09130,0
DB00808,DB00753,0
DB01155,DB00552,0
DB00549,DB00551,0
DB01087,DB00120,0
DB01255,DB09061,0
DB00301,DB04951,0
DB00293,DB01132,0
DB00601,DB05245,0
DB01106,DB06196,0
DB00723,DB06729,0
DB06799,DB06772,0
DB01377,DB08893,0
DB00738,DB01140,0
DB01086,DB04711,0
DB08826,DB06769,0
DB01014,DB08947,0
DB01320,DB00488,0
DB00451,DB00547,0
DB08439,DB06176,0
DB01033,DB05351,0
DB00387,DB04817,0
DB06480,DB00658,0
DB01238,DB00623,0
DB01351,DB00624,0
DB00897,DB00523,0
DB00422,DB00169,0
DB00843,DB00115,0
DB00842,DB00808,0
DB00736,DB06707,0
DB00440,DB01278,0
DB00213,DB00977,0
DB00582,DB00679,0
DB00683,DB09477,0
DB01330,DB01413,0
DB00561,DB01171,0
DB01114,DB01194,0
DB00396,DB01217,0
DB00188,DB00311,0
DB01128,DB00446,0
DB01390,DB00605,0
DB06237,DB09112,0
DB00210,DB01194,0
DB01112,DB03754,0
DB00370,DB00379,0
DB00434,DB00787,0
DB00588,DB01002,0
DB01210,DB06704,0
DB01211,DB00730,0
DB00159,DB00813,0
DB00727,DB01489,0
DB01233,DB11126,0
DB00267,DB09211,0
DB00662,DB00970,0
DB00955,DB01256,0
DB00508,DB08901,0
DB00675,DB01110,0
DB00245,DB01130,0
DB00757,DB01489,0
DB00997,DB00339,0
DB00241,DB01001,0
DB00665,DB00779,0
DB04905,DB01878,0
DB08899,DB06288,0
DB00390,DB00349,0
DB00852,DB01048,0
DB01560,DB06144,0
DB00956,DB01624,0
DB01351,DB00768,0
DB00319,DB09050,0
DB00484,DB00537,0
DB00573,DB01113,0
DB00976,DB04854,0
DB00967,DB09320,0
DB00231,DB02901,0
DB01063,DB00565,0
DB00358,DB06684,0
DB01233,DB00801,0
DB01168,DB00603,0
DB01591,DB00290,0
DB01590,DB00285,0
DB01085,DB09061,0
DB00907,DB00832,0
DB01656,DB01015,0
DB00193,DB01024,0
DB06786,DB00481,0
DB00983,DB04953,0
DB00996,DB00591,0
DB01206,DB00795,0
DB00477,DB00585,0
DB04865,DB00178,0
DB00650,DB01489,0
DB00953,DB01106,0
DB00252,DB05812,0
DB01263,DB09131,0
DB00430,DB04854,0
DB06290,DB00928,0
DB04348,DB00260,0
DB00518,DB00581,0
DB01229,DB00882,0
DB00588,DB06441,0
DB00531,DB09020,0
DB01098,DB01380,0
DB00681,DB01575,0
DB00549,DB00999,0
DB01320,DB01282,0
DB00158,DB06769,0
DB00180,DB01002,0
DB01177,DB00964,0
DB00440,DB01063,0
DB00438,DB11181,0
DB06789,DB08826,0
DB00993,DB09211,0
DB00418,DB08881,0
DB01106,DB01023,0
DB09104,DB01604,0
DB00330,DB09097,0
DB01210,DB01278,0
DB00250,DB06702,0
DB01111,DB09274,0
DB00417,DB00626,0
DB00861,DB01364,0
DB00359,DB02703,0
DB00559,DB00115,0
DB08882,DB04920,0
DB04841,DB09102,0
DB00410,DB00855,0
DB01098,DB00412,0
DB09059,DB09112,0
DB00203,DB09292,0
DB00165,DB01339,0
DB00742,DB09274,0
DB01118,DB00968,0
DB00975,DB00146,0
DB00180,DB00839,0
DB09060,DB01333,0
DB06825,DB00634,0
DB01117,DB01250,0
DB01440,DB11315,0
DB01192,DB04982,0
DB00261,DB01581,0
DB01278,DB00744,0
DB00620,DB01248,0
DB01593,DB09279,0
DB00437,DB00356,0
DB01275,DB05351,0
DB01178,DB09104,0
DB00570,DB00242,0
DB01192,DB08875,0
DB00413,DB00481,0
DB00500,DB07615,0
DB01038,DB00186,0
DB00370,DB00175,0
DB00281,DB08875,0
DB09210,DB07615,0
DB01260,DB04570,0
DB09102,DB09265,0
DB06145,DB01878,0
DB00717,DB00650,0
DB01262,DB04854,0
DB00188,DB06268,0
DB00648,DB09080,0
DB01048,DB09048,0
DB00423,DB09517,0
DB00200,DB00259,0
DB00767,DB01595,0
DB00263,DB04272,0
DB01156,DB00120,0
DB00159,DB00960,0
DB11256,DB09099,0
DB00802,DB00390,0
DB11181,DB01511,0
DB01136,DB01594,0
DB01357,DB00330,0
DB01214,DB01406,0
DB00741,DB03128,0
DB00769,DB00917,0
DB00150,DB01214,0
DB00187,DB01127,0
DB00910,DB01233,0
DB00535,DB00429,0
DB00713,DB00961,0
DB00035,DB01019,0
DB00370,DB01259,0
DB00451,DB00208,0
DB00460,DB08909,0
DB01392,DB09214,0
DB00115,DB00846,0
DB09271,DB00591,0
DB00862,DB01047,0
DB00557,DB06590,0
DB00503,DB00497,0
DB00745,DB01601,0
DB00211,DB00982,0
DB00909,DB00720,0
DB06819,DB04711,0
DB00358,DB08881,0
DB04817,DB03128,0
DB00445,DB00911,0
DB01234,DB09061,0
DB01267,DB00550,0
DB01264,DB06696,0
DB01163,DB00357,0
DB09268,DB00773,0
DB00770,DB01220,0
DB00821,DB08905,0
DB00323,DB00480,0
DB00080,DB11080,0
DB00544,DB01332,0
DB00757,DB06527,0
DB02703,DB01000,0
DB00975,DB01047,0
DB00631,DB00185,0
DB00417,DB01220,0
DB01600,DB00398,0
DB06603,DB01144,0
DB09407,DB09285,0
DB01168,DB00779,0
DB01234,DB00455,0
DB08439,DB01010,0
DB06196,DB09067,0
DB00794,DB00371,0
DB00243,DB06203,0
DB00310,DB01212,0
DB00593,DB09274,0
DB00630,DB00654,0
DB06786,DB06704,0
DB09075,DB08896,0
DB00900,DB01256,0
DB00697,DB01119,0
DB08918,DB08910,0
DB00528,DB01463,0
DB00887,DB00857,0
DB00277,DB06708,0
DB00316,DB00703,0
DB00423,DB00389,0
DB08895,DB00513,0
DB00444,DB00262,0
DB01656,DB08827,0
DB06603,DB00784,0
DB01259,DB00695,0
DB01215,DB00671,0
DB05812,DB03793,0
DB01172,DB04571,0
DB06603,DB01204,0
DB01143,DB09101,0
DB09071,DB06412,0
DB00488,DB11126,0
DB01280,DB01415,0
DB00755,DB09063,0
DB01576,DB01003,0
DB01364,DB00377,0
DB06663,DB09279,0
DB00400,DB09038,0
DB00762,DB00297,0
DB00762,DB01614,0
DB00688,DB00833,0
DB00177,DB00341,0
DB00801,DB01003,0
DB00433,DB01624,0
DB01241,DB09034,0
DB06789,DB08869,0
DB01395,DB06403,0
DB00218,DB01218,0
DB00831,DB01010,0
DB00283,DB00801,0
DB00853,DB03793,0
DB02901,DB01232,0
DB01436,DB01605,0
DB00590,DB08877,0
DB00968,DB00572,0
DB00673,DB00279,0
DB01010,DB04571,0
DB00828,DB01205,0
DB00461,DB04918,0
DB09072,DB09272,0
DB01268,DB01200,0
DB00332,DB09242,0
DB08895,DB09211,0
DB00208,DB00541,0
DB04855,DB00537,0
DB00524,DB01076,0
DB08439,DB00545,0
DB00952,DB00224,0
DB00641,DB00611,0
DB00583,DB06211,0
DB01058,DB00752,0
DB01043,DB01438,0
DB01167,DB00130,0
DB00723,DB01042,0
DB01288,DB06282,0
DB08883,DB03754,0
DB01220,DB09273,0
DB00268,DB00294,0
DB00677,DB00666,0
DB01168,DB00996,0
DB01047,DB06800,0
DB00884,DB01256,0
DB00544,DB06176,0
DB00945,DB00537,0
DB00951,DB00485,0
DB00956,DB08918,0
DB01144,DB01114,0
DB06825,DB00184,0
DB00547,DB01605,0
DB00782,DB04842,0
DB00402,DB01147,0
DB06204,DB09125,0
DB00932,DB01008,0
DB00727,DB00833,0
DB09271,DB00803,0
DB00458,DB00356,0
DB00934,DB09276,0
DB00624,DB01365,0
DB01009,DB00916,0
DB08882,DB09293,0
DB00672,DB01436,0
DB00643,DB01137,0
DB00927,DB08868,0
DB00762,DB01039,0
DB00820,DB01201,0
DB01017,DB01556,0
DB01579,DB01162,0
DB00961,DB00631,0
DB04835,DB01137,0
DB00185,DB09276,0
DB00358,DB00946,0
DB00736,DB00261,0
DB00662,DB00398,0
DB08907,DB00240,0
DB01211,DB04910,0
DB00966,DB01050,0
DB01427,DB00650,0
DB01114,DB00367,0
DB00446,DB01427,0
DB06148,DB00977,0
DB04839,DB00512,0
DB00738,DB11093,0
DB00972,DB06626,0
DB00357,DB09270,0
DB00541,DB00723,0
DB00451,DB06819,0
DB00674,DB00625,0
DB01010,DB01059,0
DB01149,DB01081,0
DB00104,DB00748,0
DB00343,DB00876,0
DB00949,DB06817,0
DB00935,DB00262,0
DB00928,DB01369,0
DB00495,DB01595,0
DB00709,DB00537,0
DB01583,DB01085,0
DB00610,DB09407,0
DB00612,DB01047,0
DB00199,DB06819,0
DB08901,DB01427,0
DB00104,DB04982,0
DB00964,DB00430,0
DB00714,DB00255,0
DB00270,DB01329,0
DB00603,DB00828,0
DB03619,DB09278,0
DB00535,DB06176,0
DB00397,DB01085,0
DB09292,DB01605,0
DB00790,DB01282,0
DB02703,DB00331,0
DB00411,DB11110,0
DB00850,DB00185,0
DB06148,DB00519,0
DB00484,DB00960,0
DB00499,DB00795,0
DB00690,DB00245,0
DB01291,DB09072,0
DB04837,DB09083,0
DB00641,DB00869,0
DB08906,DB08873,0
DB06290,DB01267,0
DB01601,DB00767,0
DB00877,DB09279,0
DB00678,DB00581,0
DB06212,DB11126,0
DB00528,DB01013,0
DB00275,DB01627,0
DB00610,DB09101,0
DB00555,DB09153,0
drug_id,DB00170,0
DB01224,DB02901,0
DB06795,DB06659,0
DB01048,DB01005,0
DB00708,DB00367,0
DB00897,DB01275,0
DB00561,DB00787,0
DB00424,DB00896,0
DB01087,DB00775,0
DB00633,DB09274,0
DB01397,DB08860,0
DB00445,DB00178,0
DB00294,DB09049,0
DB01002,DB09153,0
DB00742,DB00163,0
DB01232,DB09320,0
DB00358,DB00959,0
DB01082,DB01190,0
DB06799,DB00405,0
DB00909,DB11135,0
DB01278,DB01463,0
DB00448,DB09049,0
DB00567,DB00080,0
DB00570,DB00999,0
DB00353,DB00658,0
DB01067,DB00660,0
DB00468,DB01217,0
DB01278,DB01598,0
DB00449,DB03128,0
DB08896,DB01416,0
DB01147,DB00721,0
DB01319,DB00654,0
DB01133,DB00640,0
DB00373,DB00360,0
DB00421,DB01415,0
DB00301,DB00769,0
DB00917,DB09210,0
DB00988,DB00639,0
DB01011,DB01553,0
DB00376,DB01057,0
DB00162,DB04843,0
DB00294,DB08899,0
DB01131,DB00550,0
DB00621,DB06209,0
DB00195,DB01139,0
DB00489,DB00911,0
DB00899,DB00158,0
DB00564,DB01126,0
DB01559,DB01262,0
DB00231,DB09257,0
DB01217,DB01582,0
DB00159,DB04570,0
DB01169,DB01408,0
DB01011,DB08932,0
DB00908,DB06729,0
DB00482,DB00910,0
DB01129,DB01621,0
DB05246,DB09099,0
DB09060,DB01019,0
DB00430,DB00392,0
DB01085,DB00369,0
DB01082,DB01592,0
DB01111,DB00933,0
DB01064,DB06799,0
DB08865,DB01437,0
DB00862,DB09078,0
DB00813,DB04839,0
DB00406,DB08871,0
DB01359,DB01110,0
DB00449,DB01148,0
DB00557,DB00279,0
DB00460,DB09042,0
DB00254,DB06637,0
DB00582,DB00150,0
DB00091,DB00197,0
DB00499,DB09570,0
DB04348,DB05351,0
DB01394,DB06401,0
DB00207,DB06212,0
DB00173,DB06729,0
DB00712,DB00275,0
DB00567,DB01436,0
DB09128,DB00869,0
DB00376,DB05351,0
DB00294,DB00838,0
DB00633,DB06695,0
DB01169,DB00650,0
DB00565,DB09214,0
DB00374,DB00261,0
DB00252,DB00935,0
DB00758,DB01563,0
DB06237,DB06786,0
DB01015,DB01610,0
DB00863,DB09104,0
DB00521,DB06723,0
DB00559,DB01489,0
DB00315,DB06782,0
DB00181,DB01087,0
DB00121,DB09256,0
DB01104,DB09063,0
DB05294,DB01551,0
DB00991,DB00411,0
DB00763,DB00888,0
DB00334,DB04865,0
DB00363,DB01117,0
DB00899,DB09320,0
DB00460,DB00757,0
DB00556,DB09135,0
DB00688,DB01082,0
DB00829,DB06717,0
DB00166,DB00652,0
DB00653,DB00406,0
DB00188,DB00961,0
DB00395,DB09272,0
DB01247,DB09167,0
DB00417,DB01173,0
DB00268,DB00202,0
DB00880,DB00853,0
DB06684,DB00339,0
DB01007,DB08909,0
DB01136,DB00459,0
DB00284,DB00891,0
DB00310,DB00718,0
DB00969,DB00357,0
DB00176,DB00325,0
DB00278,DB01127,0
DB00444,DB00122,0
DB00877,DB09322,0
DB00501,DB00831,0
DB00715,DB09101,0
DB00683,DB00497,0
DB01560,DB00394,0
DB11181,DB09134,0
DB01080,DB00998,0
DB01076,DB00746,0
DB00270,DB00573,0
DB08794,DB01577,0
DB00417,DB06697,0
DB00889,DB08934,0
DB00436,DB06590,0
DB00976,DB01416,0
DB00813,DB01002,0
DB00401,DB00841,0
DB00961,DB01039,0
DB00146,DB01138,0
DB00607,DB01296,0
DB00598,DB09214,0
DB00554,DB00626,0
DB01364,DB09134,0
DB01114,DB09517,0
DB00726,DB09295,0
DB01118,DB04339,0
DB00563,DB01004,0
DB00318,DB08903,0
DB01054,DB00963,0
DB00514,DB00274,0
DB00802,DB00891,0
DB00280,DB01053,0
DB00316,DB09069,0
DB00437,DB00709,0
DB00912,DB00687,0
DB00830,DB00288,0
DB00263,DB00724,0
DB01104,DB01070,0
DB00223,DB09282,0
DB00422,DB09070,0
DB01013,DB01501,0
DB01174,DB01621,0
DB00288,DB09295,0
DB00983,DB01250,0
DB00798,DB00356,0
DB00343,DB06659,0
DB01587,DB00339,0
DB00006,DB01147,0
DB00705,DB00767,0
DB01393,DB00355,0
DB00577,DB01329,0
DB00288,DB09064,0
DB00282,DB09119,0
DB01113,DB09134,0
DB00270,DB06714,0
DB06702,DB00879,0
DB06715,DB09289,0
DB09059,DB08911,0
DB00252,DB09070,0
DB01319,DB00302,0
DB00169,DB00925,0
DB01241,DB09128,0
DB00889,DB05294,0
DB00205,DB00288,0
DB00331,DB01586,0
DB00953,DB01219,0
DB01029,DB00730,0
DB08827,DB06480,0
DB01413,DB11248,0
DB00624,DB01416,0
DB08899,DB08871,0
DB00976,DB01101,0
DB00207,DB00609,0
DB00969,DB00686,0
DB08932,DB09096,0
DB00739,DB09290,0
DB01410,DB06819,0
DB00732,DB00695,0
DB00643,DB01489,0
DB00594,DB00610,0
DB01035,DB11110,0
DB09271,DB06410,0
DB00948,DB04911,0
DB01232,DB01567,0
DB00818,DB00769,0
DB00567,DB09236,0
DB09292,DB01437,0
DB00443,DB01205,0
DB01587,DB06268,0
DB00697,DB01143,0
DB00950,DB01196,0
DB00493,DB08941,0
DB00582,DB11135,0
DB00452,DB01329,0
DB01076,DB06802,0
DB06145,DB01575,0
DB00191,DB00652,0
DB06715,DB00803,0
DB00496,DB01236,0
DB09210,DB09061,0
DB00730,DB09265,0
DB01436,DB01581,0
DB00337,DB06813,0
DB01070,DB00859,0
DB00653,DB04843,0
DB09104,DB08887,0
DB00946,DB00523,0
DB01008,DB11315,0
DB06782,DB08992,0
DB00731,DB01249,0
DB00177,DB00500,0
DB06480,DB09130,0
DB00991,DB01329,0
DB00356,DB00987,0
DB00104,DB01592,0
DB06795,DB01594,0
DB00612,DB00773,0
DB00304,DB08874,0
DB00455,DB01407,0
DB00208,DB08811,0
DB01623,DB09166,0
DB05239,DB01007,0
DB06209,DB00200,0
DB00756,DB01392,0
DB00378,DB00537,0
DB06589,DB08811,0
DB00889,DB00948,0
DB00934,DB01085,0
DB00662,DB05039,0
DB00628,DB09078,0
DB00736,DB00775,0
DB01063,DB01071,0
DB00270,DB09125,0
DB00519,DB09262,0
DB01288,DB06817,0
DB00371,DB00880,0
DB00187,DB00675,0
DB01017,DB06695,0
DB00561,DB00364,0
DB00398,DB00835,0
DB00373,DB00429,0
DB09048,DB00322,0
DB00246,DB00681,0
DB00854,DB01250,0
DB00543,DB01068,0
DB00311,DB06216,0
DB00588,DB01013,0
DB00254,DB00945,0
DB06274,DB03793,0
DB01362,DB09147,0
DB09117,DB00545,0
DB00215,DB01247,0
DB00169,DB00255,0
DB01253,DB01222,0
DB00745,DB04896,0
DB01589,DB08874,0
DB08794,DB00768,0
DB09119,DB01019,0
DB01195,DB00837,0
DB00305,DB09034,0
DB00374,DB00452,0
DB00418,DB09147,0
DB00289,DB00688,0
DB01075,DB01275,0
DB01061,DB01212,0
DB00864,DB01327,0
DB00275,DB00255,0
DB04871,DB00288,0
DB01217,DB00746,0
DB00991,DB11315,0
DB00661,DB06704,0
DB00150,DB06262,0
DB00932,DB06144,0
DB00477,DB01553,0
DB00937,DB06401,0
DB00957,DB09097,0
DB01463,DB02659,0
DB08811,DB00560,0
DB00199,DB01613,0
DB00449,DB01436,0
DB00380,DB09210,0
DB05245,DB01602,0
DB00565,DB03793,0
DB00475,DB06701,0
DB00207,DB00766,0
DB06335,DB00960,0
DB01278,DB06792,0
DB01211,DB01280,0
DB00275,DB00575,0
DB01143,DB00900,0
DB00708,DB09146,0
DB00543,DB00700,0
DB01098,DB00234,0
DB01085,DB01597,0
DB01167,DB00681,0
DB01211,DB01327,0
DB00448,DB01018,0
DB00806,DB01501,0
